PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_BOOM,PPR_BUST,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STARTER,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
PITTSBURGH STEELERS,,,,,,,,,,,0.0,0.1,8.4,0.6,0.9,,,,,0.0,0.0,0.0,,,,0.0,185.5,,,,2.8,0.1,,,,,163.0,0.0,,,2.0,,143.0,12.0,11.0,16.0,,,,,0.0,0.0,29.0,DEF,7.3,4.0,6.0,1.7,2.0,10.0,,185.7,163.0,,,,,,,,,,184.0,,8.9,10.0,211.0,0.0,,,,0.0,186.0,,,,47.0,1.0,7.0,,8.7,PIT,,10.0,211.0,,,
PUKA NACUA,,,,,,,,,,,,,11.4,,,,,,,0.0,0.0,,6.2,0.4,87.4,,11.8,0.7,0.0,5.2,,,9.4,,,,9.0,,19.0,19.0,,1.0,193.5,11.0,,,,,,,0.0,0.0,6.0,WR,7.8,6.0,7.0,1.9,2.0,18.0,17.6,11.5,7.0,19.0,19.0,298.5,7.6,6.0,8.0,1.4,2.0,11.0,11.0,56.0,2.7,2.0,19.0,,105.0,6.0,1486.0,,10.0,12.0,0.0,89.0,,,22.0,56.0,4.1,LAR,160.0,2.0,32.0,,,
QUENTIN JOHNSTON,,,,,,,,,,,,,3.3,,,,,,,0.0,0.0,,2.2,0.1,25.4,,176.0,0.2,0.0,0.5,,,3.9,,,,123.0,,0.0,69.0,,3.0,56.0,30.0,,,,,,,0.0,0.0,25.0,WR,67.3,50.0,65.0,5.8,7.0,82.0,5.5,174.6,139.0,0.0,69.0,94.0,67.9,57.0,64.0,5.5,7.0,84.0,165.0,0.0,17.9,10.0,221.0,,38.0,2.0,431.0,,168.0,3.0,0.0,9.0,,,25.0,0.0,18.1,LAC,67.0,10.0,223.0,,,
QUEZ WATKINS,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,1.7,0.1,15.8,,353.8,0.0,0.0,0.0,,,2.3,,,,311.0,,0.0,100.0,,5.0,20.2,23.0,,,,,,,0.0,0.0,20.0,WR,147.6,113.0,145.0,22.3,10.0,204.0,3.9,356.0,304.0,0.0,100.0,35.2,146.3,112.0,143.0,21.6,10.0,202.0,433.0,0.0,30.4,15.0,396.0,,15.0,1.0,142.0,,439.0,0.0,0.0,0.0,,,26.0,0.0,25.5,PIT,21.0,15.0,384.0,,,
QUINTIN MORRIS,,,,,,,,,,,,,0.6,,,,,,,,,,0.1,0.1,1.7,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,90.0,,3.0,8.6,17.0,,,,,,,,,29.0,,101.8,95.0,107.0,4.0,9.0,107.0,0.7,,,0.0,90.0,10.6,108.6,107.0,111.0,1.6,9.0,111.0,,0.0,,,,,2.0,1.0,26.0,,,0.0,0.0,0.0,,,6.0,10.0,,BUF,3.0,,,,,
RACHAAD WHITE,,,,,,,,,,,,,12.0,,,,,,,0.0,0.0,,3.8,0.2,32.3,,46.4,16.0,0.4,58.2,,,4.1,,,,18.0,,19.0,6.0,,1.0,203.9,28.0,,,,,,,0.0,0.0,9.0,RB,14.7,9.0,15.0,2.2,3.0,22.0,15.8,37.1,17.0,13.0,0.0,267.9,10.5,7.0,9.0,2.2,3.0,18.0,37.0,75.0,8.5,5.0,64.0,,64.0,3.0,549.0,,44.0,272.0,6.0,990.0,,,30.0,69.0,8.3,TB,70.0,5.0,68.0,,,
RAHEEM BLACKSHEAR,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,0.5,0.0,4.1,,356.0,1.3,0.0,4.2,,,0.6,,,,327.0,,0.0,100.0,,5.0,11.1,32.0,,,,,,,0.0,0.0,27.0,RB,127.1,108.0,124.0,11.7,10.0,147.0,1.6,354.3,326.0,0.0,100.0,17.1,127.8,107.0,124.0,11.6,10.0,145.0,479.0,0.0,22.9,16.0,382.0,,6.0,0.0,45.0,,480.0,14.0,0.0,46.0,,,31.0,0.0,21.9,CAR,7.0,16.0,380.0,,,
RAHEEM MOSTERT,,,,,,,,,,,,,16.2,,,,,,,0.0,0.0,,1.7,0.2,11.7,,70.2,13.9,1.2,67.5,,,2.1,,,,53.0,,33.0,7.0,,2.0,242.7,6.0,,,,,,,0.0,0.0,19.0,RB,22.8,17.0,24.0,3.5,4.0,33.0,17.8,91.5,64.0,27.0,7.0,267.7,28.4,18.0,28.0,4.4,5.0,37.0,90.0,73.0,15.0,8.0,121.0,,25.0,3.0,175.0,,72.0,209.0,18.0,1012.0,,,5.0,87.0,9.7,MIA,32.0,7.0,101.0,,,
RAKIM JARRETT,,,,,,,,,,,,,0.6,,,,,,,,,,0.4,0.0,6.0,,,0.1,0.0,0.0,,,0.9,,,,,,0.0,89.0,,6.0,6.0,21.0,,,,,,,,,24.0,,190.1,173.0,186.0,10.7,11.0,209.0,1.0,,,0.0,100.0,10.0,186.7,177.0,183.0,7.3,11.0,198.0,,0.0,,,,,4.0,0.0,60.0,,,1.0,0.0,0.0,,,16.0,0.0,,TB,9.0,,,,,
RAMEL KEYTON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,18.0,,,,,,,,,22.0,,214.7,191.0,242.0,18.4,13.0,236.0,0.0,,,0.0,0.0,0.0,228.0,215.0,249.0,13.7,13.0,247.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,17.0,0.0,,LV,0.0,,,,,
RAMIZ AHMED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,27.0,,,,,,,,,28.0,,28.8,26.0,35.0,3.1,6.0,34.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,23.0,0.0,,WAS,,,,0.0,0.0,
RANDALL COBB,,,,,,,,,,,,,1.1,,,,,,,,,,0.5,0.1,3.5,,,0.0,0.0,0.0,,,1.5,,,,,,0.0,90.0,,0.0,11.9,33.0,,,,,,,,,33.0,,219.4,199.0,228.0,17.2,12.0,242.0,1.5,,,0.0,90.0,16.9,216.8,193.0,226.0,18.7,12.0,239.0,,0.0,,,,,5.0,1.0,39.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,17.0,,,,,
RANDY BULLOCK,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.3,0.3,0.2,,,4.8,,,,,,,,,,,,,,,,,,,,,1.7,1.7,,,,0.0,0.0,,,29.0,33.0,,,,,,,,,33.0,,41.5,39.0,41.0,2.5,7.0,44.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,10.0,10.0,
RASHAAD PENNY,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,,0.3,0.0,1.7,,309.3,3.7,0.0,11.0,,,0.3,,,,231.0,,0.0,100.0,,4.0,3.8,32.0,,,,,,,0.0,0.0,27.0,RB,91.9,74.0,96.0,7.9,9.0,120.0,1.6,314.0,263.0,0.0,100.0,4.8,93.4,76.0,95.0,7.6,9.0,120.0,322.0,0.0,19.4,13.0,364.0,,1.0,0.0,5.0,,318.0,11.0,0.0,33.0,,,31.0,0.0,19.5,CAR,1.0,13.0,363.0,,,
RASHEE RICE,,,,,,,,,,,,,8.3,,,,,,,0.0,0.0,,4.9,0.4,58.6,,84.4,0.1,0.0,-0.2,,,6.4,,,,32.0,,0.0,13.0,,2.0,133.5,8.0,,,,,,,0.0,0.0,14.0,WR,38.5,18.0,39.0,7.5,5.0,59.0,13.3,78.7,30.0,6.0,13.0,212.5,37.3,17.0,38.0,8.1,5.0,57.0,78.0,31.0,23.2,7.0,139.0,,79.0,7.0,938.0,,82.0,1.0,0.0,-3.0,,,6.0,31.0,23.9,KC,102.0,7.0,149.0,,,
RASHEEN ALI,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,292.9,0.0,0.0,0.0,,,0.0,,,,245.0,,0.0,0.0,,4.0,0.0,20.0,,,,,,,0.0,0.0,25.0,RB,83.6,69.0,101.0,10.1,9.0,99.0,0.0,305.7,256.0,0.0,0.0,0.0,87.6,70.0,101.0,12.9,9.0,114.0,344.0,0.0,37.5,14.0,380.0,,0.0,0.0,0.0,,335.0,0.0,0.0,0.0,,,14.0,0.0,29.9,BAL,0.0,14.0,337.0,,,
RASHID SHAHEED,,,,,,,,,,,,,6.8,,,,,,,0.0,0.0,,2.9,0.3,44.9,,134.5,0.4,0.0,2.3,,,4.7,,,,99.0,,7.0,60.0,,2.0,109.6,15.0,,,,,,,0.0,0.0,10.0,WR,53.3,42.0,52.0,5.9,6.0,67.0,9.7,145.4,106.0,0.0,60.0,155.6,58.1,47.0,58.0,6.0,6.0,74.0,143.0,27.0,19.8,9.0,203.0,,46.0,5.0,719.0,,132.0,7.0,0.0,37.0,,,21.0,27.0,20.0,NO,75.0,9.0,200.0,,,
RASHOD BATEMAN,,,,,,,,,,,,,2.8,,,,,,,0.0,0.0,,2.0,0.1,22.9,,189.3,0.1,0.0,1.1,,,3.5,,,,109.0,,0.0,80.0,,2.0,44.5,12.0,,,,,,,0.0,0.0,13.0,WR,71.0,46.0,70.0,7.2,7.0,87.0,4.8,187.3,115.0,0.0,87.0,76.5,71.6,49.0,73.0,7.1,7.0,87.0,181.0,0.0,23.8,10.0,238.0,,32.0,1.0,367.0,,182.0,1.0,0.0,18.0,,,10.0,0.0,22.8,BAL,56.0,10.0,242.0,,,
RAY RAY MCCLOUD,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,1.0,0.0,11.3,,288.0,0.3,0.0,2.5,,,1.3,,,,233.0,,0.0,91.0,,6.0,16.5,20.0,,,,,,,0.0,0.0,29.0,WR,176.1,123.0,172.0,28.4,11.0,215.0,2.4,279.0,228.0,0.0,100.0,28.5,175.4,120.0,173.0,27.5,11.0,212.0,446.0,0.0,51.0,15.0,330.0,,12.0,0.0,135.0,,452.0,3.0,0.0,30.0,,,8.0,0.0,55.0,ATL,15.0,15.0,343.0,,,
REGGIE GILLIAM,,,,,,,,,,,,,0.0,,,,,,,,,,0.1,0.0,0.2,,,0.0,0.0,0.0,,,0.1,,,,,,0.0,100.0,,0.0,0.3,12.0,,,,,,,,,24.0,,146.8,130.0,158.0,11.3,11.0,160.0,0.1,,,0.0,100.0,1.3,146.0,120.0,159.0,14.1,11.0,161.0,,0.0,,,,,1.0,0.0,3.0,,,0.0,0.0,0.0,,,7.0,0.0,,BUF,1.0,,,,,
RHAMONDRE STEVENSON,,,,,,,,,,,,,9.0,,,,,,,0.0,0.0,,3.2,0.0,19.8,,68.3,13.0,0.3,51.6,,,4.3,,,,48.0,,8.0,25.0,,1.0,107.7,8.0,,,,,,,0.0,0.0,7.0,RB,22.3,15.0,23.0,4.0,4.0,32.0,12.1,66.0,38.0,17.0,25.0,145.7,19.4,10.0,19.0,3.4,4.0,28.0,65.0,58.0,9.8,6.0,98.0,,38.0,0.0,238.0,,69.0,156.0,4.0,619.0,,,10.0,58.0,10.8,NE,51.0,6.0,97.0,,,
RICHIE JAMES,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,1.1,0.0,12.7,,298.5,0.0,0.0,0.0,,,1.6,,,,244.0,,0.0,88.0,,0.0,9.4,33.0,,,,,,,0.0,0.0,33.0,WR,190.9,132.0,179.0,42.4,11.0,258.0,2.2,291.5,244.0,0.0,88.0,19.4,188.1,127.0,179.0,40.5,11.0,255.0,455.0,0.0,47.5,15.0,339.0,,10.0,0.0,114.0,,460.0,0.0,0.0,0.0,,,33.0,0.0,54.5,FA,14.0,15.0,353.0,,,
RICKY PEARSALL,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,195.3,0.0,0.0,0.0,,,0.0,,,,93.0,,0.0,0.0,,3.0,0.0,2.0,,,,,,,0.0,0.0,9.0,WR,73.0,41.0,77.0,10.1,7.0,99.0,0.0,205.8,114.0,0.0,0.0,0.0,77.1,48.0,79.0,8.9,7.0,100.0,213.0,0.0,28.4,11.0,272.0,,0.0,0.0,0.0,,201.0,0.0,0.0,0.0,,,3.0,0.0,32.1,SF,0.0,11.0,271.0,,,
RICO DOWDLE,,,,,,,,,,,,,4.7,,,,,,,0.0,0.0,,1.1,0.1,9.0,,150.7,5.6,0.1,22.6,,,1.4,,,,121.0,,0.0,67.0,,2.0,74.5,5.0,,,,,,,0.0,0.0,23.0,RB,46.7,38.0,48.0,5.4,6.0,66.0,5.7,159.1,121.0,0.0,73.0,91.5,48.4,38.0,48.0,5.3,6.0,66.0,154.0,20.0,26.5,10.0,274.0,,17.0,2.0,144.0,,150.0,89.0,2.0,361.0,,,4.0,27.0,24.7,DAL,22.0,9.0,259.0,,,
RILEY PATTERSON,0.0,2.0,11.0,2.0,1.0,0.0,0.1,0.7,0.1,0.1,,,6.2,,,,,,,0.0,0.0,,,,,,226.0,,,,,,,2.9,2.7,,186.0,,0.0,0.0,,,93.0,5.0,,,,,,,0.0,0.0,5.0,K,32.2,27.0,34.0,3.3,6.0,37.0,,252.0,223.0,0.0,0.0,,,,,,,,434.0,0.0,29.0,15.0,281.0,,,,,,400.0,,,,,,8.0,0.0,38.5,JAC,,15.0,278.0,44.0,41.0,
RIVER CRACRAFT,,,,,,,,,,,,,1.8,,,,,,,,,,0.9,0.1,12.1,,,0.0,0.0,0.0,,,1.2,,,,,,0.0,89.0,,7.0,18.1,29.0,,,,,,,,,32.0,,198.2,168.0,195.0,32.4,12.0,263.0,2.7,,,0.0,89.0,27.1,198.5,167.0,196.0,30.6,12.0,261.0,,0.0,,,,,9.0,1.0,121.0,,,0.0,0.0,0.0,,,12.0,11.0,,MIA,12.0,,,,,
ROBBIE CHOSEN,,,,,,,,,,,,,2.1,,,,,,,,,,0.4,0.1,14.0,,,0.0,0.0,0.0,,,0.7,,,,,,0.0,88.0,,0.0,18.6,33.0,,,,,,,,,33.0,,220.0,187.0,238.0,29.4,12.0,264.0,2.5,,,0.0,88.0,22.6,216.3,184.0,233.0,29.6,12.0,260.0,,0.0,,,,,4.0,1.0,126.0,,,0.0,0.0,0.0,,,33.0,13.0,,FA,6.0,,,,,
ROBERT TONYAN,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,,0.6,0.0,6.6,,340.2,0.0,0.0,0.0,,,1.0,,,,273.0,,0.0,100.0,,0.0,11.2,3.0,,,,,,,0.0,0.0,6.0,TE,56.5,44.0,74.0,9.9,8.0,73.0,1.3,364.0,335.0,0.0,100.0,22.2,55.8,44.0,75.0,9.3,8.0,71.0,467.0,0.0,22.4,16.0,394.0,,11.0,0.0,112.0,,433.0,0.0,0.0,0.0,,,3.0,0.0,37.7,MIN,17.0,15.0,376.0,,,
ROBERT WOODS,,,,,,,,,,,,,3.5,,,,,,,0.0,0.0,,2.9,0.1,30.4,,299.3,0.1,0.0,0.5,,,5.4,,,,240.0,,0.0,64.0,,4.0,49.3,31.0,,,,,,,0.0,0.0,16.0,WR,112.4,98.0,107.0,10.8,9.0,164.0,6.4,293.2,220.0,0.0,64.0,89.3,110.7,81.0,108.0,11.9,9.0,167.0,304.0,0.0,20.4,13.0,343.0,,40.0,1.0,426.0,,308.0,1.0,0.0,7.0,,,32.0,0.0,18.6,HOU,75.0,13.0,345.0,,,
RODNEY WILLIAMS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,0.0,23.0,,,,,,,,,8.0,,126.6,117.0,128.0,6.6,10.0,135.0,0.0,,,0.0,100.0,0.0,126.8,124.0,128.0,4.1,10.0,135.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,27.0,0.0,,PIT,2.0,,,,,
ROMAN WILSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,207.7,0.0,0.0,0.0,,,0.0,,,,148.0,,0.0,0.0,,2.0,0.0,23.0,,,,,,,0.0,0.0,20.0,WR,76.8,58.0,78.0,7.7,7.0,94.0,0.0,201.6,114.0,0.0,0.0,0.0,76.8,56.0,78.0,7.6,7.0,94.0,204.0,0.0,25.2,11.0,263.0,,0.0,0.0,0.0,,214.0,0.0,0.0,0.0,,,26.0,0.0,23.7,PIT,0.0,11.0,265.0,,,
ROME ODUNZE,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,107.2,0.0,0.0,0.0,,,0.0,,,,59.0,,0.0,0.0,,3.0,0.0,9.0,,,,,,,0.0,0.0,27.0,WR,45.1,30.0,44.0,8.1,6.0,74.0,0.0,107.3,56.0,0.0,0.0,0.0,46.2,30.0,46.0,9.8,6.0,93.0,109.0,0.0,30.9,8.0,261.0,,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,,,2.0,0.0,26.4,CHI,0.0,8.0,200.0,,,
ROMEO DOUBS,,,,,,,,,,,,,6.8,,,,,,,0.0,0.0,,3.5,0.5,39.6,,136.3,0.0,0.0,0.0,,,5.6,,,,102.0,,0.0,44.0,,3.0,115.4,5.0,,,,,,,0.0,0.0,17.0,WR,54.8,44.0,55.0,5.0,6.0,68.0,10.3,137.3,99.0,0.0,44.0,174.4,56.4,44.0,55.0,5.1,6.0,71.0,134.0,31.0,16.4,9.0,181.0,,59.0,8.0,674.0,,134.0,0.0,0.0,0.0,,,5.0,25.0,15.7,GB,96.0,9.0,176.0,,,
RONDALE MOORE,,,,,,,,,,,,,3.8,,,,,,,0.0,0.0,,2.4,0.1,20.7,,249.8,1.6,0.1,10.5,,,3.6,,,,176.0,,0.0,69.0,,3.0,65.0,20.0,,,,,,,0.0,0.0,29.0,WR,90.7,68.0,86.0,7.9,8.0,112.0,6.2,242.9,173.0,0.0,69.0,105.0,89.7,67.0,88.0,8.0,8.0,110.0,241.0,6.0,26.0,12.0,308.0,,40.0,1.0,352.0,,249.0,28.0,1.0,178.0,,,8.0,13.0,24.8,ATL,62.0,12.0,304.0,,,
RONNIE BELL,,,,,,,,,,,,,1.6,,,,,,,,,,0.4,0.2,4.3,,,0.0,0.0,0.0,,,0.8,,,,,,0.0,87.0,,5.0,24.8,2.0,,,,,,,,,9.0,,196.4,177.0,206.0,16.1,12.0,214.0,1.9,,,0.0,87.0,30.8,193.2,174.0,202.0,15.8,12.0,214.0,,0.0,,,,,6.0,3.0,68.0,,,0.0,0.0,0.0,,,3.0,0.0,,SF,13.0,,,,,
RONNIE RIVERS,,,,,,,,,,,,,1.7,,,,,,,0.0,0.0,,0.6,0.0,2.4,,309.3,3.6,0.0,14.3,,,0.6,,,,277.0,,0.0,88.0,,3.0,15.1,1.0,,,,,,,0.0,0.0,14.0,RB,90.1,77.0,94.0,4.4,9.0,100.0,2.2,314.0,285.0,0.0,88.0,20.1,91.8,79.0,94.0,4.8,9.0,104.0,320.0,0.0,16.7,13.0,364.0,,5.0,0.0,22.0,,320.0,32.0,0.0,129.0,,,2.0,0.0,12.6,LAR,5.0,13.0,342.0,,,
ROSCHON JOHNSON,,,,,,,,,,,,,4.5,,,,,,,0.0,0.0,,2.3,0.0,13.9,,172.3,5.4,0.1,23.5,,,2.7,,,,129.0,,0.0,50.0,,2.0,68.1,18.0,,,,,,,0.0,0.0,12.0,RB,54.0,41.0,53.0,5.4,7.0,65.0,6.8,165.9,126.0,0.0,36.0,102.1,51.7,40.0,52.0,4.6,7.0,60.0,161.0,21.0,20.4,10.0,218.0,,34.0,0.0,209.0,,163.0,81.0,2.0,352.0,,,21.0,14.0,24.5,CHI,40.0,10.0,230.0,,,
ROSS DWELLEY,,,,,,,,,,,,,0.1,,,,,,,,,,0.1,0.0,1.0,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,3.0,1.2,15.0,,,,,,,,,19.0,,102.6,98.0,109.0,5.3,9.0,112.0,0.2,,,0.0,100.0,2.2,109.2,102.0,112.0,6.9,9.0,122.0,,0.0,,,,,1.0,0.0,12.0,,,0.0,0.0,0.0,,,13.0,0.0,,ATL,2.0,,,,,
ROYCE FREEMAN,,,,,,,,,,,,,4.1,,,,,,,0.0,0.0,,0.1,0.0,1.2,,310.5,7.0,0.2,29.0,,,0.2,,,,264.0,,0.0,60.0,,4.0,45.2,5.0,,,,,,,0.0,0.0,23.0,RB,91.1,74.0,103.0,11.7,9.0,120.0,4.2,335.2,293.0,0.0,60.0,46.2,99.6,81.0,103.0,11.5,10.0,125.0,366.0,10.0,28.9,14.0,382.0,,1.0,0.0,13.0,,347.0,77.0,2.0,319.0,,,4.0,20.0,27.7,DAL,2.0,14.0,357.0,,,
RUSSELL WILSON,,,,,,,,,,,,,17.7,,,29.8,19.8,0.5,66%,1.7,204.7,,,,,,187.2,5.3,0.2,22.7,3.0,,,,,204.7,118.0,,7.0,13.0,,1.0,264.9,28.0,,,447.0,297.0,8.0,66%,26.0,3070.0,23.0,QB,27.7,20.0,28.0,2.6,4.0,33.0,,188.3,118.0,7.0,13.0,,,,,,,,176.0,40.0,40.6,10.0,275.0,,,,,,175.0,80.0,3.0,341.0,45.0,,29.0,40.0,40.2,PIT,,10.0,275.0,,,3070.0
RYAN FLOURNOY,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,364.4,0.0,0.0,0.0,,,0.0,,,,324.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,0.0,0.0,2.0,WR,144.3,117.0,159.0,14.8,11.0,164.0,0.0,363.8,315.0,0.0,0.0,0.0,144.2,116.0,159.0,15.2,10.0,165.0,466.0,0.0,33.0,15.0,403.0,,0.0,0.0,0.0,,469.0,0.0,0.0,0.0,,,1.0,0.0,28.5,DAL,0.0,16.0,396.0,,,
RYAN TANNEHILL,,,,,,,,,,,,,9.7,,,25.6,16.6,0.8,65%,,,,,,,,,1.9,0.1,8.2,3.6,,,,,179.6,,,0.0,88.0,,0.0,87.0,33.0,,,230.0,149.0,7.0,65%,,,33.0,,60.4,47.0,63.0,7.7,7.0,73.0,,,,0.0,88.0,,,,,,,,,13.0,,,,,,,,,,17.0,1.0,74.0,32.0,,33.0,13.0,,FA,,,,,,1616.0
RYAN WILLIAMS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,137.5,121.0,177.0,16.5,12.0,154.0,0.0,,,0.0,0.0,0.0,142.5,129.0,176.0,13.5,12.0,156.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
SALVON AHMED,,,,,,,,,,,,,3.0,,,,,,,0.0,0.0,,1.8,0.1,9.8,,325.7,2.4,0.1,6.8,,,2.6,,,,307.0,,0.0,75.0,,6.0,26.9,6.0,,,,,,,0.0,0.0,19.0,RB,100.0,92.0,98.0,6.8,9.0,123.0,4.8,320.6,296.0,0.0,63.0,42.9,97.7,89.0,97.0,6.8,9.0,120.0,329.0,25.0,16.7,13.0,369.0,,16.0,1.0,88.0,,330.0,22.0,1.0,61.0,,,5.0,25.0,17.5,MIA,23.0,14.0,365.0,,,
SAM DARNOLD,,,,,,,,,,,,,2.4,,,4.6,2.8,0.1,61%,0.2,29.7,,,,,,292.9,2.1,0.1,1.5,0.6,,,,,29.7,138.0,,0.0,100.0,,2.0,24.4,3.0,,,46.0,28.0,1.0,61%,2.0,297.0,2.0,QB,33.9,25.0,34.0,2.0,5.0,37.0,,293.2,138.0,0.0,100.0,,,,,,,,286.0,0.0,32.7,13.0,332.0,,,,,,285.0,21.0,1.0,15.0,6.0,,10.0,0.0,32.8,MIN,,13.0,334.0,,,297.0
SAM EHLINGER,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,NaN%,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,100.0,,0.0,0.0,26.0,,,0.0,0.0,0.0,NaN%,,,16.0,,90.7,86.0,100.0,5.3,9.0,98.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,27.0,0.0,,IND,,,,,,0.0
SAM HOWELL,,,,,,,,,,,,,16.3,,,36.0,22.8,1.2,63%,1.2,232.1,,,,,,319.0,2.8,0.3,15.5,3.8,,,,,232.1,188.0,,6.0,31.0,,2.0,277.5,12.0,,,612.0,388.0,21.0,63%,21.0,3946.0,7.0,QB,38.3,35.0,38.0,2.3,6.0,45.0,,321.2,188.0,6.0,31.0,,,,,,,,340.0,50.0,31.7,14.0,387.0,,,,,,338.0,48.0,5.0,263.0,65.0,,19.0,50.0,30.9,SEA,,14.0,387.0,,,3946.0
SAM LAPORTA,,,,,,,,,,,,,9.0,,,,,,,0.0,0.0,,5.1,0.6,52.3,,31.5,0.1,0.0,0.2,,,7.1,,,,25.0,,25.0,38.0,,1.0,153.3,9.0,,,,,,,0.0,0.0,14.0,TE,1.7,1.0,1.0,1.1,1.0,6.0,14.1,31.6,25.0,31.0,25.0,239.3,1.8,1.0,1.0,1.1,1.0,5.0,28.0,56.0,13.5,4.0,78.0,,86.0,10.0,889.0,,30.0,1.0,0.0,4.0,,,11.0,44.0,13.7,DET,120.0,4.0,78.0,,,
SAMAJE PERINE,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,2.9,0.0,26.8,,269.4,3.1,0.1,14.0,,,3.3,,,,228.0,,0.0,56.0,,3.0,71.3,19.0,,,,,,,0.0,0.0,20.0,RB,76.0,64.0,74.0,5.2,8.0,90.0,7.1,252.6,174.0,0.0,50.0,121.3,70.5,54.0,73.0,5.5,8.0,90.0,258.0,25.0,21.6,12.0,286.0,,50.0,0.0,455.0,,270.0,53.0,1.0,238.0,,,18.0,6.0,17.5,DEN,56.0,12.0,310.0,,,
SAMORI TOURE,,,,,,,,,,,,,0.7,,,,,,,,,,0.7,0.0,7.1,,,0.0,0.0,0.0,,,1.6,,,,,,0.0,100.0,,7.0,7.8,5.0,,,,,,,,,17.0,,201.5,175.0,197.0,24.9,12.0,239.0,1.4,,,0.0,100.0,15.8,201.0,169.0,198.0,25.6,12.0,238.0,,0.0,,,,,8.0,0.0,78.0,,,0.0,0.0,0.0,,,5.0,0.0,,GB,18.0,,,,,
